commid_id,commit_message,critical_class_name_list,issue_id
476cecf9a717bb39eee80db1bb12856791f7a550,"fix IntervalTree max calculation
patch by Paul Cannon; reviewed by Ben Coverston for CASSANDRA-3145

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1166302 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3145
b788d192ffd106bb4f5adec0408dc99de13eb090,"remove explicit per-CF memtable thresholds
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-2449

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1166520 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'ColumnFamilyStore.java', 'StorageService.java']",CASSANDRA-2449
f1cfc316e9a6ca4ec1f0fb64198c4f6ad89ac1b9,"After a ""short read"", the wrong read command may be used
patch by slebresne; reviewed by jbellis for CASSANDRA-3157


git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1166716 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3157
31358f11583ed799f71b5f47e147f518431f62a2,"Improve caching of same-version Messages on digest and repair paths
patch by jbellis; reviewed by slebresne for CASSANDRA-3158

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1166774 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3158
ceabffaa22ece914c989a40a2e4e852cf26d91fe,"remove isMajor compaction designation
patch by jbellis; reviewed by Tupshin Harper and Ben Coverston for CASSANDRA-3154

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1166822 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java']",CASSANDRA-3154
345a263db47796a3d145f877af14ee42666d3137,"Remove wrongly added import (by CASSANDRA-3154)

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1167078 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3154
be1c748396697f9d0bc4bc1b985bce822a4a9a02,"Make sure we preserve backing map during CF.cloneMeShallow
patch by slebresne; reviewed by jbellis for CASSANDRA-3165


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1167185 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3165
f5f0b8ada4c1f7148e0b96c1db04fc65719e0774,"cleanup read path (StorageProxy side)
patch by jbellis; reviewed by slebrense for CASSANDRA-3161


git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1167254 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3161
2acbcb768adb276e673bcaf97423ebfff7d1ca87,"clean up (StorageProxy side of) read path, take 2
patch by jbellis; reviewed by slebresne for CASSANDRA-3161

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1167300 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3161
4befd97237e0e8426555af441316705860b073c7,"re-clone slab-allocated keys in indexsummary
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3163

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1167317 13f79535-47bb-0310-9956-ffa450edef68",['SSTableReader.java'],CASSANDRA-3163
a4b1e10ef5e2b49d6c97840cc7d2d732ed5d9ffa,"remove gratuitious and sometimes dangerous overriding of default buffer sizes
patch by brandonwilliams and jbellis for CASSANDRA-3171

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1167365 13f79535-47bb-0310-9956-ffa450edef68","['CompactionManager.java', 'SSTableReader.java']",CASSANDRA-3171
c7cdc317c9a14e29699f9842424388aee77d0e1a,"Add RowLevel support to secondary index API
patch by Jason Rutherglen; reviewed by Pavel Yaskevich for CASSANDRA-3147

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1169861 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java']",CASSANDRA-3147
83418fa80613c37461c47ee61e02b6c489bbb6c8,"Randomize choice of first replica for counter increments
patch by slebresne; reviewed by jbellis for CASSANDRA-2890


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1170219 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-2890
6a958a90a8e95028fca55bd8f2e2ddcee7e1ce6a,"Return both listen_address and rpc_address through describe_ring.
Patch by Nick Bailey, reviewed by brandonwilliams for CASSANDRA-3187

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1170284 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3187
effb653450a11abd5e0fdc221f9b2c7a046e829a,"Return both listen_address and rpc_address through describe_ring.
Patch by Nick Bailey, reviewed by brandonwilliams for CASSANDRA-3187

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1170285 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3187
1f7ff16210dbdb96ac387341bdf3350e52c3208b,"Avoid streaming data to nodes that already have it, on move as well as decommission
patch by Nick Bailey and jbellis for CASSANDRA-3041

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1170306 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3041
d23655b4c416970c494b6ab5e3946da97ac116ef,"keep shutdown from waiting for the compaction kickoff
patch by jbellis; reviewed by slebresne for CASSANDRA-3181

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1170608 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageService.java']",CASSANDRA-3181
f68d748efc29b0c0eba7f3d6e85fbc9efe77809b,"Make ColumnFamily.cloneMeShallow doesn't respect the insertionOrdered flag
patch by slebresne; reviewed by jbellis for CASSANDRA-3205


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1170641 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3205
10cd1da033ad721a883df3241758b79756887161,"remove unnecessary copy whenadding to row cache
patch by Yang; reviewed by jbellis for CASSANDRA-3223

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1172198 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3223
3a6ae395ea6263ad69f8f218f43beab5a2b7579e,"Log message at INFO when a global or keyspace level repair operation completes
patch by slebresne; reviewed by jbellis for CASSANDRA-3207


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1172591 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3207
5018e3099dfeb2067eb05354bcd8021423ee4467,"Remove dynamic_snitch boolean from example configuration
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3229

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1172698 13f79535-47bb-0310-9956-ffa450edef68",['Config.java'],CASSANDRA-3229
59217ad0962b14f68f6f9c69e0bd4490a1d4756e,"Base choice of random or ""balanced"" token onbootstrap on whether schema definitions were found
patch by slebresne; reviewed by jbellis for CASSANDRA-3219

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1172701 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3219
aab97ff162882476f968c059846e3120f6fe2a94,"LeveledCompactionStrategy fixes
patch by jbellis; tested by brandonwilliams for CASSANDRA-3224

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1173131 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3224
c0f6905eedc1ff934ec62e07fa26b5cb221c390f,"parallelize sstable open at server startup
patch by Melvin Wang and jbellis; reviewed by pyaskevich for CASSANDRA-2988

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1173606 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-2988
1b0df3897595cf62426e4811670d092b823d3455,"parallelize sstable open at server startup
patch by Melvin Wang and jbellis; reviewed by pyaskevich for CASSANDRA-2988

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1173615 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-2988
84acd4adb257a0601f6bd385ad8bea8f37380a7c,"use Array backed columns in compaction
patch by jbellis; reviewed by slebresne and tested by brandonwilliams for CASSANDRA-3234

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1174367 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3234
3ad3e73f59276f166720939902435ca17cbf9ad1,"avoid echoedRow when checking shouldPurge is more expensive than just de/serializing
patch by jbellis; reviewed by slebresne for CASSANDRA-3234

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1174770 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3234
5056f05a3235cddf96fb8daf197f932ee19bac12,"Fix Scrub compaction finishing
patch by Pavel Yaskevich; reviewed by Jonathan Ellis for (CASSANDRA-3255)

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1176926 13f79535-47bb-0310-9956-ffa450edef68",['CompactionManager.java'],CASSANDRA-3255
5e4d3055e9fafd052638099d77b102d81ad67317,"Fix bootstrap process
patch by slebresne; reviewed by jbellis for CASSANDRA-3285


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1177706 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3285
dc23a33efda97e95233c071dc5317cd6d0d27487,"Evict gossip state immediately when a token is taken over.
Patch by vijay, reviewed by brandonwilliams for CASSANDRA-3259

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1177847 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3259
ce09666e53ba17a821828bf16e67898f0b522979,"use correct ISortedColumns for time-optimized reads
patch by jbellis; reviewed by slebresne for CASSANDRA-3289

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1178007 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3289
064ac93da28e61ca87f6cbc81cece3c6243dc489,"add system.versions ColumnFamily
patch by jbellis; reviewed by Paul Cannon for CASSANDRA-3140

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1178599 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-3140
59dfe48638d864e5be5512ec8db9e516de205be9,"fix truncate allowing data to be replayed post-restart
patch by jbellis; reviewed by slebresne for CASSANDRA-3297

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1179359 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3297
5310620826fadd5f68975feb77e01d87b386b19a,"close scrubbed sstable fd before deleting it
patch by jbellis; reviewed by slebresne for CASSANDRA-3318

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1179662 13f79535-47bb-0310-9956-ffa450edef68",['CompactionManager.java'],CASSANDRA-3318
305a06ec0e08b6826d43a36858402f86499b8b3f,"avoid including compaction cache-warming in keycache stats
patch by Fabien Rousseau; reviewed by jbellis for CASSANDRA-3325

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1179676 13f79535-47bb-0310-9956-ffa450edef68",['SSTableReader.java'],CASSANDRA-3325
78446d67ac40ac3ba39c181a6c41587482c18c42,"run compaction and hinted handoff threads at MIN_PRIORITY
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3308

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1179757 13f79535-47bb-0310-9956-ffa450edef68",['CompactionManager.java'],CASSANDRA-3308
e3812748ecb0b02436ebf82b7169c2c1c75b6627,"default hsha thrift server to cpu core count in rpc pool
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3329

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1179931 13f79535-47bb-0310-9956-ffa450edef68","['Config.java', 'DatabaseDescriptor.java']",CASSANDRA-3329
d790ed1bc871a9bd3a8c8640629532c0bed77656,"Fix places where uncompressed sstable size is used in place of the compressed one.
patch by slebresne; reviewed by jbellis for CASSANDRA-3338


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0.0@1180970 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java', 'SSTableReader.java']",CASSANDRA-3338
ab95f980f4ea13a60a03b0bdf90479c7c36c54e8,"Expire dead gossip states based on time.
Patch by Jérémy Sevellec, reviewed by Paul Cannon and brandonwilliams
for CASSANDRA-2961

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1182457 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-2961
84eeb28e3c60fee44597f4e4c663472ef147c811,"ICompactSerializer* -> I[Versioned]Serializer
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3333

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1182652 13f79535-47bb-0310-9956-ffa450edef68",['SSTableReader.java'],CASSANDRA-3333
787f9d65a3f5d3b0dfcf6751e6a076c60aa21526,"reduce network copies
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3333

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1182653 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3333
122da04f989673b3c912929b2d88ff8cbc811509,"Only count compaction as active (for throttling) once the compaction lock has been acquired.
patch by Fabien Rousseau and slebresne; reviewed by jbellis for CASSANDRA-3344


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1183241 13f79535-47bb-0310-9956-ffa450edef68",['CompactionManager.java'],CASSANDRA-3344
5faba469bb2adfd109c7f989e0e28b461df7cf9d,"add debug log of mutations + consistencylevel in SP.mutate
patch by Jackson Chung; reviewed by jbellis for CASSANDRA-3361

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1183509 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3361
642ff8f07921e40f4b24c3ef811c98754862bb21,"Don't stutter exception message when failing to unregister CFS mbean.
Patch by Dave Brosius, reviewed by brandonwilliams for CASSANDRA-3365

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1185294 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3365
5d1768a1cf03af2ae226c2b223105de60ee83e23,"Snapshot to include manifest under LeveledCompactionStrategy
patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-3359

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1185362 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3359
25faad4e09eaf41dbc2b832e98b5465590198b90,"(CQL) SELECT query should allow CF name to be qualified by keyspace
patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-3130

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1185905 13f79535-47bb-0310-9956-ffa450edef68",['SelectStatement.java'],CASSANDRA-3130
055cabc36c56faeb27158db9f0bd51275787cb7a,"add KSM.systemKeyspace and cloneWith methods
patch by jbellis; reviewed by pyaskevich for CASSANDRA-3292

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1185961 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-3292
358769548a9fa451bce605aa518876da53a3dd10,"finish fixing changing durable_writes keyspace option during CF creation
patch by jbellis; reviewed by pyaskevich for CASSANDRA-3292

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1185963 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-3292
7804c69f2901d6a843a251dda09478ba6dde3ccc,"correct dropped messages logging
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3377

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1186204 13f79535-47bb-0310-9956-ffa450edef68",['MessagingService.java'],CASSANDRA-3377
368aa0e965cfc1dac1da5736ba6329cf55f2a867,"acquire references during index build
patch by jbellis; reviewed by slebresne for CASSANDRA-3314

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1186208 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3314
118513ad9db5de929d450b40d73971a3dd30ff63,"fix assertion error during repair with ordered partitioners
patch by slebresne; reviewed by jbellis for CASSANDRA-3369


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1187333 13f79535-47bb-0310-9956-ffa450edef68",['SSTableReader.java'],CASSANDRA-3369
3bf9c79d8d073e49e1f4a89be9b4b3155b0c142e,"CompactionManager is now responsible for checking for new candidates post-task execution
patch by jbellis; reviewed by slebresne for CASSANDRA-3363

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1187456 13f79535-47bb-0310-9956-ffa450edef68",['CompactionManager.java'],CASSANDRA-3363
1518af16073cf4cafbe20e564a2b7ab3a11eba40,"use CF/KS names as snapshot prefix for drop + truncate operations
patch by Yuki Morishita and jbellis for CASSANDRA-2997

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1187844 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-2997
5a439b23b19e4b73ac4e0511b619886cc57fc6f4,"remove incorrect optimization from slice read path
patch by jbellis; reviewed by slebresne for CASSANDRA-3390

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1188353 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3390
9d455d1018e466de3766bf60c018141754a7e702,"fix log message for schema disagreement
patch by Tommy Tynja and Jackson Chung for CASSANDRA-3381

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1188437 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3381
cb5d567086b6fd28a8e5f3dda1ce96f903f4e145,"push down assignments to scopes where they are needed
patch by dbrosius; reviewed by slebresne for CASSANDRA-3396


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1188757 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3396
fa70ed507492951c850f5f3d7fc178d4731b0a4d,"Allow encryption only between datacenters.
Patch by Vijay, reviewed by brandonwilliams for CASSANDRA-2802

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1189448 13f79535-47bb-0310-9956-ffa450edef68","['Config.java', 'DatabaseDescriptor.java', 'MessagingService.java']",CASSANDRA-2802
5455e5446cf80ba726600d99a937cce09a41d520,"Make reloading the compaction strategy safe
patch by slebresne; reviewed by jbellis for CASSANDRA-3409


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1189831 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3409
b04b0a6e2293f64685ce5b69be0e0977cc552fb7,"Cleanup usage of StorageService.setMode()
patch by slebresne; reviewed by thobbs for CASSANDRA-3388


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1190461 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3388
609bc4e123f08b8f65dbb45da3243719b7ccfdde,"replace compactionlock use in schema migration by checking CFS.isInvalidD
patch by jbellis; reviewed by slebresne for CASSANDRA-3116

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1195542 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java', 'SSTableReader.java']",CASSANDRA-3116
09188c9e28d158589025f332cfeabe4be991f4c7,"acquire compactionlock during truncate
patch by jbellis; reviewed by slebresne for CASSANDRA-3399

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1195695 13f79535-47bb-0310-9956-ffa450edef68",['CompactionManager.java'],CASSANDRA-3399
59e2f30a553dd9678f833a699e1ec461c00cb3a2,"Add JMX call to remove failed repair sessions
patch by yukim; reviewed by slebresne for CASSANDRA-3316


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1197123 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3316
981ee774eb1d6efd5971569ca29890817d0271ea,"Fix CASSANDRA-3427

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1197130 13f79535-47bb-0310-9956-ffa450edef68",['SSTableReader.java'],CASSANDRA-3427
58092a393dc064df1ac259c1000bb5d1c7d15445,"recognize that ""SELECT first ... *"" isn't really ""SELECT *""
patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-3445

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1197270 13f79535-47bb-0310-9956-ffa450edef68",['SelectStatement.java'],CASSANDRA-3445
6faf3410447ae81f5b77ce0570d6dbcb99bc8abf,"Never return more columns than requested
patch by byronclark; reviewed by slebresne for CASSANDRA-3303 and 3395


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1197426 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3303
287601d7f4d894687721aa54be8e822f3346d45a,"patch by slebresne; reviewed by yukim for CASSANDRA-3178


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1198725 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageProxy.java']",CASSANDRA-3178
9bf951eb464b3d4c75d6e19ddae20b5e34d9aa3d,"fix invalidate-related test failures
patch by jbellis; reviewed by slebresne for CASSANDRA-3437

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1198830 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3437
222d414bc1aabd9a68b90c9061d2547291ece2ad,"r/m unused renameSSTables code
patch by Marcus Eriksson; reviewed by jbellis for CASSANDRA-3464

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1198842 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3464
61109407ddacdf2031cde711d25f3a1cc8e78bbf,"Fix bug preventing the use of efficient cross-DC writes
patch by slebresne; reviewed by jbellis for CASSANDRA-3472


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1199284 13f79535-47bb-0310-9956-ffa450edef68","['StorageProxy.java', 'StorageService.java']",CASSANDRA-3472
84a03abdcea3c893a975f34ee75f436a4dcc99c7,"Report compression ratio in CFSMBean
patch by vijay; reviewed by xedin for CASSANDRA-3393

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1199427 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-3393
74459de4dd1b9e55e502f2b7296bc2fcaca365fa,"add sstable forward-compatibility
patch by jbellis; reviewed by ymorishita for CASSANDRA-3478

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1200100 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3478
0b54c99e22f53042d04df449d38ae91548df752d,"report compression ratio in CFSMBean
patch by Vijay; reviewed by Pavel Yaskevich for CASSANDRA-3393

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1200251 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-3393
d5723b08bd22e1ea2e8a3abe0485b6d4e96c205c,"Fix incomplete deletion of delivered hints
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3466

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1201037 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3466
192cc7dc838b9ec003d0a3594591db637a897d1d,"Avoid rescheduling compaction when no compaction was executed
patch by Dan Hendry; reviewed by slebresne for CASSANDRA-3484


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1201039 13f79535-47bb-0310-9956-ffa450edef68",['CompactionManager.java'],CASSANDRA-3484
3b944ed78a186d3fc16ae3d0d8330b133b14aa60,"record partitioner in sstable metadata component
patch by Yuki Morishita and jbellis for CASSANDRA-3393

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1202904 13f79535-47bb-0310-9956-ffa450edef68",['SSTableReader.java'],CASSANDRA-3393
bafa3059cc404045c570050081f7263f3fcc35a9,"add new upgradesstables nodetool command
patch by slebresne; reviewed by jbellis for CASSANDRA-3406


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1203117 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-3406
be1b02b95bd9c847cdfb01a0979d1cce7c581845,"update size-tiered compaction to prioritize small tiers
patch by jbellis; reviewed by slebresne for CASSANDRA-2407

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1203729 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java']",CASSANDRA-2407
181ca1bc548c54a29e74f6fa5c81d097ec8df557,"canonicalize paths exposed through JMX
patch by thobbs; reviewed by jbellis for CASSANDRA-3504

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1203873 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3504
55624ad6044d4e5448c71f567623efa9bbea2977,"expose bloom filter sizes via JMX
patch by Vijay; reviewed by jbellis for CASSANDRA-3495

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1205601 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-3495
48d1284a6438f1d6d7858a147149fff0f560f691,"fix self-hinting of timed out read repair updates and make hinted handoff less prone to OOMing a coordinator
patch by jbellis; reviewed by slebresne for CASSANDRA-3440

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1205969 13f79535-47bb-0310-9956-ffa450edef68","['MessagingService.java', 'StorageProxy.java']",CASSANDRA-3440
789aa15fc1990643a1162e0ac93f1487446328db,"Avoid race in OutboundTcpConnection in multi-DC setups
patch by jbellis; reviewed by slebresne for CASSANDRA-3530


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1206095 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3530
